वहीं,-0.09360659728749804,-0.07740326080713052,0.005495777350174149,-0.011502209291777152,-0.27308246775291545,-0.13321645180083058,0.4414935758528268,0.2647053568467235,-0.053326552578729834,-0.041481952276117846,-0.559475030236511,-0.45658191221036865,-0.37066787088108993,-0.6062296399583808,-0.139230549989055,-0.08290061304585294,-1.1742996779928787,-1.1348956256347162,0.020800972126992407,0.2725732573721245,-0.08277652048182335,-0.12397078885897711,0.0792809530953816,0.16118659743453168,-0.2833408888967581,-0.1177655148431702,-0.04436418077517746,-0.22727682498914928,0.035222641461847615,0.3318145072431722,0.26962862351806177,-0.1743226473081018,0.20377852840276173,0.1594140938037031,-0.02836351593040508,-0.15820375938044784,-0.004189448105879233,-0.14134551339947143,-0.04614910970934611,0.10655649773164651,0.15289098301310203,-0.05433614306556001,-0.020945331761974332,0.04595366547666108,0.19191773623628297,-0.06545409233071244,-0.09489655169494424,0.04256002404160213,0.13503617173456256,0.028426945450548066,0.1117358356117174,0.04452299005525716,0.033430949099009906,0.004884550060658645,-0.1288836332547994,0.025135203847055195,0.11557114708149373,0.09688238463518081,0.12790802844134166,0.18331345813770916,-0.03237078571898574,-0.06985204294687009,-0.2107978603275768,-0.04731489424859627,-0.0538139135080718,-0.00973443963461181,-0.131316911881571,0.042403314189230615,-0.008512616363051955,0.034123017732706824,-0.026205812490260105,0.003324573129586598,0.10534036396534986,0.12490321201952949,-0.1307667040730718,0.028246710287596684,0.0036435641248296767,0.01106345755814749,0.01871963866135932,0.036220159044500294,0.04268524903586823,0.054525996796169714,0.07941895235035348,-0.029340492818416813,-0.013175241097086824,-0.002504259089543189,-0.03993080064850969,-0.0202690220964185,-0.06983095517256041,-0.06756541958751018,-0.009333394543879889,0.0002547170258581881,0.05491361302033571,-0.008406242752459348,-0.031327749422248176,-0.031087963371192018,-0.018653349652372166,0.03769268230443332,-0.021981112994011304,-0.05093355687522324
कोई,-0.007525618429835632,0.0007326635498053728,0.0006433319742914414,0.0003003359604092704,-0.034367674941491434,0.008128173611197102,-0.08184246123243785,0.06864834920444479,-0.0287710580052986,0.052481531317000084,0.004216597327227406,0.008816759439088691,0.004747429642293138,0.0006027507467737395,-0.014311867319187497,-0.03197079213073183,0.03504681303760103,-0.04514676352285035,0.028458314635580177,-0.05240028555644163,0.011870823133367032,-0.005666072684723467,-0.01780145390776194,0.09111630177505292,-0.05397522017445137,0.028971832197104676,-0.05345871137185626,0.11174943530893947,-0.05050347447307064,0.026777017638918207,0.061608230747320206,-0.08143996607786566,-0.09931641872227205,-0.12097348571656877,-0.08419292601689947,-0.00043142663733016146,0.07976240064210437,-0.041011149127979964,0.015064271478028841,0.11608505093599042,0.049161499147368094,0.17337802946652062,-0.000796221724723819,0.16396738456552673,-0.051034492840348285,0.006315356441435617,-0.0029959319600203734,0.03062539849599549,-0.03760872277402594,0.005861415805389537,0.0013046810936084001,-0.02844339925299518,0.03282137868152521,-0.08651642943618898,0.10290144365509474,0.06887507708119946,-0.1139467389721609,0.041674152661895864,-0.05024762860477451,0.2343919532303077,0.1187041444391083,0.05632558165830841,-0.13216990628608719,0.08660225590882448,0.12434846056176624,0.02576587442963372,-0.04710666013569136,-0.08359403888637845,-0.0057440404459625964,-0.04626364495428378,0.01617526544960152,0.03892777232319949,0.1361281907097146,-0.07246485729395594,-0.01923877679889704,-0.08259425506726907,0.14414502761074768,0.043439014270157894,-0.2124471725564449,0.133758214482662,-0.18749153248582062,-0.20439414489960245,-0.08319764683734494,0.3418895089066582,-0.025854883131115686,-0.28142971054675386,0.5147491680420189,0.13336546159214513,-0.34013191235122275,-0.6793295014101128,0.2038529087290733,0.11413269773737486,-0.3306010675424488,0.021424517472477422,0.3015410826182329,0.0801305123684558,-0.09770525770202464,-0.4899999611418326,-0.17777089943438773,-0.20777555419825477
क्रान्तिकारियों,-0.3269712185836871,0.060081156284068134,0.010761461493234665,0.031695450573152116,-0.9354716730621296,0.8615778278752417,0.7312951626062874,0.596415924686845,-0.7209960355625596,-0.8581605837280009,-0.299580118825385,-0.6622282115825248,0.9396049573358728,0.6719496436032837,-0.05819364188316111,0.05592150449853798,0.14894250874456272,0.25459302593101407,-0.27164737730716926,-0.49883883564880177,0.04029086557649141,0.027097026561508145,0.23807259292026955,0.23595158959201556,-0.16099537457771426,0.4630875295662741,0.3514115339037186,0.02177823326172058,0.32161981472481255,0.2014570702162236,0.16110111852768308,-0.2670950860457096,-0.17422231030184676,0.013963467533390166,-0.04366772917613172,-0.023146957592650577,0.012683760594044245,0.080033152664853,-0.02055983303053246,0.12671726901889527,-0.04508769658976911,-0.06812489210768564,0.07691459949050136,-0.30472951058885145,-0.18318270453195357,0.03441356282580294,0.04774101948950701,-0.044738485863773915,0.06269107153149751,-0.09996342846361278,-0.04504175153222158,0.051414915697814735,-0.08025473654044277,-0.003984424233030358,-0.08998602232181321,0.1134480855663259,0.06871961848008488,-0.05556548037609119,0.0052480710321489805,0.08801989686980519,0.03272116071379602,-0.05982569026565907,-0.024945891674019626,0.04483621246436989,0.03106046229008805,-0.01423786609538473,0.013574125138873062,0.019996842271256244,-0.04451529835055612,-0.06597451605546471,-0.02994171307672176,0.14712400966661332,-0.012180843011575076,0.04146468099954312,0.01200102791579965,0.0377646998693376,-0.0315419977342355,-0.038061056966849985,0.03452310232690717,-0.11357882551233271,0.08208162008654131,-0.04810135246432228,-0.017727341490032626,0.06643878445143891,-0.04996410684479158,-0.00044699886255515544,-0.05143442457029947,-0.027043261710730498,-0.058496353001993684,-0.04797841193677412,0.05300086562579192,0.10979086280891687,-0.05007347955088875,0.045923923099382036,0.03557634926747921,-0.05542915645413076,-0.02315058741095022,0.04665907878827161,-0.027904267896730353,0.005155849445614011
जैसे,-0.05640502322560026,-0.03948343543521502,0.006065077930881963,-0.003948996333987568,-0.08343097825288927,0.049747099918493916,-0.027768589516395586,0.21610770968320564,-0.10562048603010787,-0.10540498983611248,-0.42536444584964517,-0.1177963350440376,-0.2166961036633768,-0.2547814244692827,-0.03615370170501074,0.05083107970175563,0.10936512645616167,0.3112607251329292,-0.21059374533217745,0.03691937589021698,0.07868321329434903,-0.07847498691214974,0.01399882754752398,0.2781666656847042,0.0010753835165353525,-0.21487549423950356,-0.21574268635871272,-0.3720212260527747,-0.15332338387098218,-0.3080089326403337,-0.2751591465308064,0.5391352643892215,0.027908947249359134,-0.10219564106659093,0.042519205355909806,0.09868855257202465,0.01552647529625887,-0.25187291239997217,-0.1277908650714081,-0.2541415703444293,0.10780723527678579,0.15451901267220042,-0.09929324929229387,-0.2964825564691342,-0.012053324443490531,0.32731428643873706,0.03172959536418658,-0.26956579912650314,-0.13461009362941292,0.11412352614936203,0.21176854368240594,-0.11391639709837033,0.06798400029610537,-0.04162576206453126,-0.23585235207260882,0.18751226804975124,-0.16074634629321255,0.07098851522261856,-0.0832391250923296,0.15434109035058186,-0.0384017536813431,-0.07437996240240462,0.10459475595882897,0.03883888470151607,0.03035113889785054,-0.04178796352583002,-0.17084923001357064,0.06233014423512397,0.06903180562289656,0.14986175708879704,0.045493854463983185,0.084355058373795,-0.010715524029189346,-0.07152463201251298,0.00034834734978128227,0.023828191677277916,0.008343991891740518,0.0732462994435812,-0.01949568321579442,0.04857638437015364,-0.16314404988727935,0.00858713839201039,-0.006610083712852604,0.14146017213517664,-0.04372793936114805,0.026864234711551967,-0.035600821631883106,0.06805127929359377,-0.004822580804086638,0.05304754949342542,0.038472857357447335,0.07097518695335375,0.07511600265053202,0.11458326865356337,0.11663446176359044,0.1853533837281915,0.013363251192196111,-0.0250257327695941,-0.2489943111682513,0.16787294355746687
पृष्ठएल॰सी॰सी॰एन॰,-0.10135150291940329,0.10564255675126585,-0.9912982725360302,-0.9913293660272986,0.022902550983773896,0.02693218909451598,-0.00045660493115879714,0.003448804744279659,-0.0011021778477971205,0.003932317887982694,-0.0004842017613841714,-0.00012843685115799882,0.0013159469901173864,-0.0009002217281536176,0.0028433679053912714,0.0025693929652128916,0.0019491557892111044,-0.0009264137639373068,0.00012285796208108367,-0.004967100420368181,0.004261504686166481,-0.007258145460882344,-0.0006884334591774557,0.0005604713607417804,-0.0010009044349770378,0.0003022021424778111,-0.0030658250344092306,-0.0013325168396396542,-0.000944255817352376,0.0014110285503454152,-0.0003733356055046999,-0.0032222084923482614,0.0003100215538363384,0.0005285165233441986,0.0005305394385616302,-0.0018799229751775973,-0.00036896485206983916,-0.0019946031896499678,-0.0010666913138883826,-0.002421429934463707,0.0001387573646574357,-0.0008278483816057744,-0.00012585351794046316,0.0009391647515574032,-0.0011284699333717532,-6.580116894897363e-05,-0.0005791132964364535,0.0010875766106866666,0.0008711502026669823,0.0003459797425454351,2.9023559019689853e-06,3.513377015252658e-05,-0.0024286015192077942,0.00026421722796272993,-0.00028376792241468,4.768658958518821e-05,0.0006701823624349214,0.003070435756493422,-0.0014062501632627427,-0.0012845539788072654,-0.0009908624416932292,-0.001830767415594187,-0.0001322704409801754,-0.0017348264236455272,0.0014250148997028464,-0.0015601274956576255,-0.00011517352290174834,-0.000971976404049511,0.0005495190230114174,0.0013244603179625636,0.0012394321531769528,-0.0019464153103478964,-0.0006378845652329499,0.0011765640105630868,-0.0007140942613982765,0.0013063051737633783,0.0009210256197880628,0.0004514789183607091,-0.004383152017547988,0.002876614408046249,0.002335752255277646,-0.000952344543515988,0.0014971793029083399,-0.00047751849245690784,0.001097153067484872,0.0005905505292651091,0.0016476105152816204,-0.0012689720245407064,0.0015505262166336598,0.0006761649094438383,-0.0012526174283802975,-0.0010803029579096643,-0.0012833365041162198,0.00035930509896888596,-0.002071911918754678,0.00139883419135678,0.0007426122074896596,-0.00017447717404726757,0.0030616869065764234,-0.000972979046123886
गठित,-0.06477447907395996,-0.057374043565365254,0.006564988154526267,-0.006329020397820672,-0.08684970458736414,0.09055176547394445,0.15248204598981052,0.19352252446391352,-0.5721299122415218,-0.6080097482619969,0.2839388770023175,0.2722625850739868,-0.0483758463809421,-0.008293246119702058,0.0352724766134451,0.015434263881837234,-0.0167453578687274,-0.04359393294195148,0.03817299366280221,-0.0449115998342544,0.10109722647071828,-0.0466050798632537,-0.05134859047163446,-0.03622177572970597,-0.00858029182456607,-0.021405011474821257,-0.026377043672060067,0.01631900246586227,0.047116752083423495,-0.0059383406321040786,0.04855577910007377,0.012953946743035613,0.02984200942721622,0.011137247589495634,-0.004501063230198394,0.05045096344974057,0.01895641410240589,0.04685581789041236,0.04587577999311417,0.019627312210264303,0.017081523865353235,0.019168706921229392,-0.012403221781831932,0.006884382429245088,-0.016560527938759423,-0.02372687024918893,0.00018593435793825766,-0.00733990597669268,0.015218689773034522,0.011649076617990998,0.02951216642609005,0.02105989997317956,0.029336798623989364,-0.03988326928604923,-0.007690783859280404,-0.009058115336595361,-0.007810610524324165,0.02446074872668997,-0.005877046004436368,0.013299201202794349,-0.03748499144821544,0.00963874782508118,-0.018516959810691055,0.01363261583729983,0.04068552719073625,0.010745157525336608,-0.009588279297826983,0.04256977039862103,0.019877861843099434,0.0013099829702788817,-0.010794133486571461,-0.015602264000191053,0.008793241900038638,0.023611758801967316,-0.010533666980916935,0.0642190679016445,0.0030732437133085305,0.010525416455157166,0.01273653671912329,-0.03321988465794202,-0.008504934273036962,0.008259608759141446,-0.008683694165881547,0.03429873949315924,0.008822034492216286,0.012417150511559606,-0.022015325063008226,-0.00348945955570831,0.019463830649654432,0.02084523470440549,-0.015351848559966757,0.013683706011689471,0.035232864271671153,0.002885040927231411,0.008746563871304678,-0.0009096072763570611,-0.039100146889230414,0.004547584663681431,-0.04633700543450854,-0.033726536089684914
आग,-0.1266137932373827,0.05691222210276241,0.013643265122073495,0.0060236839637777635,-0.01277659617537251,0.027836444747825595,0.08487201571100328,0.032748946141325966,-0.008292195024059913,-0.04470914314506561,-0.17592554542188898,-0.17950196942219343,0.10206353169375267,0.08550276015499392,0.13313861667159146,-0.07112064438403505,0.14364236051821272,0.015016205512846416,0.5734748804498834,0.4649070465451561,0.25325545241103137,0.2043014540743222,-0.1305004931282057,-0.16208685732372785,-0.024549232613370518,-0.08607205684432927,-0.021671014402353785,-0.026673918652899177,0.08252316860205788,-0.003990368934303568,-0.05290707832285885,0.0740461873574364,-0.015668534818141063,-0.056580106812163626,-0.0413347617115012,-0.005743651648555398,0.039110441297304246,-0.00954444904908138,0.061030707099675105,-0.02726254475875001,0.043005467057215536,0.049341134666349235,-0.00490417842032892,0.04403938070601726,0.07745152993481158,-0.0801788772048971,-0.031312040724340184,-0.04342148069751582,-0.015038654401402899,-0.02172791666992073,0.05037535489462305,0.08560324239816289,0.054382478845075195,-0.0665257671199587,0.06948556197465716,-0.05954211303111797,0.00238728825275025,-0.06398571206772295,-0.048860548858841564,-0.04139917818907111,-0.03763555782502076,0.030187023456932492,0.008807871725463374,0.052376440897589284,0.001757814944798933,-0.00023757379551121776,-0.07581205659695192,-0.06322755569449016,-0.0024244115435343183,0.09849390350894628,-0.021929654447116354,0.01006946584753617,-0.022475412913353476,0.011363261625092366,0.02440846853686788,0.03373009668065073,0.01052399452608178,0.03194569806349111,-0.061240751913721615,0.046554614065034264,0.004583139291085094,0.03895972930561684,0.015310553796301344,-0.04032955582389468,0.0009479812235203793,-0.006512432877910593,0.0290696268459368,0.016772300162631426,0.006842614218794516,0.005764510318550587,0.008223983961108978,-0.00914625227377844,0.015605175727239224,-0.01593601907047069,0.004005123085101689,-0.0024736971375739756,0.049948872433571954,-0.04028158098467176,0.01816368386325872,0.007319041517809676
एसोसिएशन।,-0.0013349484003983326,0.00023019151848918597,8.71108847776218e-05,0.00010079462536450172,-0.006282663644935956,0.002971970245993736,0.007891185838458627,0.019939918135152026,-0.023765607489227673,-0.016816796431247723,0.006862560022746225,0.01396132578444012,-0.021314218229831962,-0.017300513470992686,0.07583423075321787,-0.03717353033032989,0.009865070056554452,0.010555833501968608,0.012471583284041566,0.012457373282662505,-0.09912684223993057,-0.06769665393699602,-0.02755659492249058,0.03991936504358556,-0.04913579716435917,-0.027696758809763647,0.05412870980414133,-0.027488565092660157,0.05330009539738721,-0.21716360358711176,0.040027978528830284,0.001782513769911389,-0.049622193965068194,0.3234103495512128,-1.0877434878535703,0.007795722935013495,-0.18738497175230062,-0.08603501360227175,-0.07686657429207844,-0.26472245031346897,-0.15866959668854372,-0.0446179832203976,-0.019392969227444948,0.13261594474364602,-0.03955265202449591,0.07268302669674916,0.22432856032482246,0.2184336629542047,0.5803523763262519,-0.21930791314585488,0.11419449901129089,0.2802391554547865,0.02402007970845917,0.2939378522035984,-0.7186420125233463,-0.6296490714099606,-0.4380465872362212,-0.13476027785037,-0.3895234450051961,0.0348750756366309,0.6762849612278337,0.3891992561287984,-0.0739669355765069,-0.23108968526813065,-0.18705278576889695,-0.12028980017536815,0.1624770685298889,0.18385711844692054,-0.035522592803141906,0.28701303338722306,-0.018612542747950867,0.11458348884175579,-0.07328100856317477,0.031866181048645414,-0.006732420995636123,0.0735122566811316,0.02123683328527832,-0.006056223406273968,-0.027282930106716716,-0.12229996778537316,0.03430785980379584,0.05832224448729458,0.06001360870728764,-0.011449686149611902,-0.12975819351693274,-0.07581232271857781,0.25104837557408793,0.022921529182299553,0.006800953490149012,-0.03979422842451583,0.07679760069984762,-0.002802770693257786,-0.049518773664411105,0.03400617659269574,0.07610261343515703,0.059010078070387884,0.10225025153462135,0.08231363485299,0.027580483932624647,-0.053117030914105405
जाए।,-0.0888005885837441,0.08383983454805101,0.008300036099671323,0.010784179674341896,-0.12771483070084572,0.09083401430040357,0.5434532985389575,0.5173572487288953,0.3244678938267963,0.2639129642033827,0.1864110844762716,0.3043511543311087,-0.20823496060689034,-0.10897418610810625,-0.035656146143005316,0.028874502093566404,0.08405788412037436,0.01302668613791713,-0.03507290099370622,-0.027155173985943862,0.0038945866715181525,0.06908207606544516,-0.11710446645718872,-0.013248293909550674,-0.08595988870735391,-0.01534878896896869,-0.10781671964446168,-0.09039406566088262,0.03081372319517702,-0.062472576957742505,0.006992765144357769,0.11396913894005514,-0.05168824025746765,0.07590121326891427,-0.1927326019171493,0.010930432851843684,0.006807184038925026,0.006701450057147394,-0.110597436834107,-0.06330196994420127,-0.0361822917871186,-0.08127852800661435,-0.036589232612110535,-0.1328540224240619,-0.16691252578434887,-0.21839137271144532,-0.06245708687303583,-0.021006983116274875,0.1275224969373317,0.057680598054413564,-0.26939584436844227,0.04187738375867747,0.04753017374638931,-0.04075533327746175,0.05242209197142524,-0.10323750248567665,-0.03821967952328993,-0.045057867715921296,-0.007039035953837886,0.0190155356158056,0.16777123451711481,-0.27659849972569694,-0.015197903091134496,0.08151020705710792,0.08366830978890301,-0.0066941258677009514,-0.03467433890970263,-0.21430314557113128,0.12357782945162056,-0.2442667636708791,-0.08763515762063528,0.06247264620945351,0.06376724548390737,-0.31678108853130005,0.20433809611766152,0.006814907416401122,-0.085370371524763,-0.018928300115382716,-0.06005441472976899,0.1402838199128909,0.1586825244398707,0.02780732058887582,-0.16934150513613272,-0.05578505188243287,-0.05940473259229045,0.007047374457906911,-0.21957198158034286,0.02885996821908938,-0.09082690937721587,0.04386467038849905,0.0004597610885956832,0.07244500904336224,0.08422310852884,0.0614517359083883,-0.13637082274480836,0.10810456943170879,0.19543782358840112,-0.20443948934717115,0.061912275040492064,0.04213180872475083
समझने,-0.0013568235533407168,-0.0010700023180643203,0.00013819738997913788,-0.00016418072907835253,-0.006341623231770255,-0.004885087630637227,-0.004548659331361749,0.01018291046871551,0.0047035836082299715,-0.008130620187238492,0.0005251676253497459,-0.010362655504032208,-0.0036901441886680658,0.01793739388789806,0.08269214402597153,0.06330644981427123,-0.0031179382006746776,-0.009799243950220105,0.01160443108620303,-0.0032244493788593106,-0.010307509029138075,0.007614436208848762,-0.011700927524244445,0.0003858371591098267,0.0065321775235179826,-0.01025854770420378,-0.03730913270476201,0.010438117010006022,-0.004741017455674074,0.032049510884744746,0.018947760169084265,-0.0068376080102130424,0.07481665603447274,-0.02822773633040063,-0.013458642542620816,-0.023984431628567598,-0.02279639926220539,-0.026415515842932568,0.037215950383021154,0.028197652299565584,0.02283962669960269,-0.01694010409107393,-0.03042737227149281,-0.009367922346385185,-0.081042811094553,0.016060924416128095,0.07977085599838793,0.018109927122029208,-0.08839910797246506,0.06873005762453747,0.017289976914318116,-0.0019160050288001575,-0.01073638691562205,0.1234511257756341,0.08265354330236083,0.005961032309940289,-0.006348270019167828,0.007667592068251281,-0.013228214470347992,-0.012180013782874437,0.05938131706765073,-0.0529070939813157,-0.020706864843263874,-0.09714037954364621,-0.051466279080726554,-0.034610024867368486,0.11049165516311837,0.04668083181207584,0.018371201997058755,0.02832680610686622,0.04882039367235228,0.013117076550640788,0.10281728033784805,0.017767759101052365,0.033590403933372565,0.05976856319190354,-0.022426974958968768,-0.01344364910945691,0.027953495506099574,-0.015363908587514376,-0.06483547903321157,0.023931432865768695,-0.0381003055588915,0.01713360265425246,-0.12267623022827369,0.06499954938528119,-0.002973317591304308,-0.0229402562575334,-0.03956205593292853,0.051171295404144335,0.03949601749095321,0.009505240881040818,0.036267709294458904,-0.036353508847807546,0.017428882146165076,-0.0429914316221483,0.007707487319563711,-0.002289150151199549,0.0220234873482622,0.06819635587807998
